dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_n_samples,ds_n_features,ds_n_classes,ari_train,ami_train,ari_test,ami_test,train_time_s,pred_time_s,n_clusters,memory_bits,variant,n_train,n_test,status,error,traceback,ds_uci_id
uci_har,UCI_HAR_ZIP,ART1,0,10299,561,6,1,0.5,zip,10299,561,6,0.0,1.843534784976269e-12,0.0025329139797238,0.1382328857207564,64.20895770494826,39.85814943513833,5149,369739392.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,0,10299,561,6,1,0.75,zip,10299,561,6,0.0,1.843534784976269e-12,0.0025329139797238,0.1382328857207564,76.80112347006798,48.00050716591067,5149,369739392.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,0,10299,561,6,1,0.9,zip,10299,561,6,0.0,1.843534784976269e-12,0.0025329139797238,0.1382328857207564,65.15586965112016,40.13671137485653,5149,369739392.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,0,10299,561,6,4,0.0,zip,10299,561,6,0.0,0.0,0.0,0.0,0.2514981708955019,0.1622275160625577,1,287232.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,0,10299,561,6,4,0.25,zip,10299,561,6,0.3667596072345435,0.5773205912408158,0.3489669458966093,0.5538071893592578,0.5697363750077784,0.321071466896683,7,2010624.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,0,10299,561,6,4,0.5,zip,10299,561,6,0.0,1.843534784976269e-12,0.0026511804820909,0.1450603639970921,220.4076240491122,154.5662830839865,5149,1478957568.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,0,10299,561,6,4,0.75,zip,10299,561,6,0.0,1.843534784976269e-12,0.0026511804820909,0.1450603639970921,242.5179300860036,171.75097101507708,5149,1478957568.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,0,10299,561,6,4,0.9,zip,10299,561,6,0.0,1.843534784976269e-12,0.0026511804820909,0.1450603639970921,215.70062664919533,149.22198963793926,5149,1478957568.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,0,10299,561,6,8,0.0,zip,10299,561,6,0.0,0.0,0.0,0.0,0.4887614909093827,0.3128302241675555,1,574464.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,0,10299,561,6,8,0.25,zip,10299,561,6,0.3581188407565446,0.5728837778299151,0.3580471300482428,0.5496363798327636,1.6510286119300872,0.8242075641173869,11,6319104.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,0,10299,561,6,8,0.5,zip,10299,561,6,0.0,1.843534784976269e-12,0.0024498969625704,0.1406108956149378,448.3936398390215,313.13123858510517,5149,2957915136.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,0,10299,561,6,8,0.75,zip,10299,561,6,0.0,1.843534784976269e-12,0.0024498969625704,0.1406108956149378,466.90782341198064,333.06327704293653,5149,2957915136.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,0,10299,561,6,8,0.9,zip,10299,561,6,0.0,1.843534784976269e-12,0.0024498969625704,0.1406108956149378,440.45932487701066,298.35091166198254,5149,2957915136.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,0,10299,561,6,16,0.0,zip,10299,561,6,0.0,0.0,0.0,0.0,0.9639923661015928,0.5983765788841993,1,1148928.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,0,10299,561,6,16,0.25,zip,10299,561,6,0.3668804515655421,0.5985793527778809,0.3543227697488763,0.5536876579985683,3.4936301759444177,1.8108497778885069,13,14936064.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,0,10299,561,6,16,0.5,zip,10299,561,6,0.0,1.843534784976269e-12,0.0023395176968283,0.1379835211694263,895.1959992980119,606.2872632350773,5149,5915830272.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,0,10299,561,6,16,0.75,zip,10299,561,6,0.0,1.843534784976269e-12,0.0023395176968283,0.1379835211694263,848.6099339791108,587.8820299510844,5149,5915830272.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,0,10299,561,6,16,0.9,zip,10299,561,6,0.0,1.843534784976269e-12,0.0023395176968283,0.1379835211694263,854.0953568778932,587.0211544579361,5149,5915830272.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,1,10299,561,6,1,0.0,zip,10299,561,6,0.0,0.0,0.0,0.0,0.0890462410170584,0.055815853876993,1,71808.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,1,10299,561,6,1,0.25,zip,10299,561,6,0.3083514420767297,0.4957139714786584,0.3079579377004863,0.4751973612925927,1.0804239348508418,0.4695770109537989,67,4811136.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,1,10299,561,6,1,0.5,zip,10299,561,6,0.0,1.843534784976269e-12,0.0026636606945886,0.140514257893539,65.48626489494927,40.16394321015105,5149,369739392.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,1,10299,561,6,1,0.75,zip,10299,561,6,0.0,1.843534784976269e-12,0.0026636606945886,0.140514257893539,64.67238764511421,39.92214539903216,5149,369739392.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,1,10299,561,6,1,0.9,zip,10299,561,6,0.0,1.843534784976269e-12,0.0026636606945886,0.140514257893539,64.93237857404165,39.86541603319347,5149,369739392.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,1,10299,561,6,4,0.0,zip,10299,561,6,0.0,0.0,0.0,0.0,0.2417697058990597,0.1559713711030781,1,287232.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,1,10299,561,6,4,0.25,zip,10299,561,6,0.3587130783331793,0.5706731515795775,0.3323355560153391,0.5246961435187516,0.5323019991628826,0.3191504108253866,7,2010624.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,1,10299,561,6,4,0.5,zip,10299,561,6,0.0,1.843534784976269e-12,0.0025357030639229,0.1401192056649237,221.24794000806287,156.94360898295415,5149,1478957568.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,1,10299,561,6,4,0.75,zip,10299,561,6,0.0,1.843534784976269e-12,0.0025357030639229,0.1401192056649237,222.20029136398807,155.9122473609168,5149,1478957568.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,1,10299,561,6,4,0.9,zip,10299,561,6,0.0,1.843534784976269e-12,0.0025357030639229,0.1401192056649237,276.25278498907574,192.74110962892885,5149,1478957568.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,1,10299,561,6,8,0.0,zip,10299,561,6,0.0,0.0,0.0,0.0,0.4879131519701332,0.3159551098942756,1,574464.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,1,10299,561,6,8,0.25,zip,10299,561,6,0.3727219645498598,0.5695013707739744,0.3559436860232277,0.5351451942566743,2.5944550852291286,1.280425929930061,14,8042496.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,1,10299,561,6,8,0.5,zip,10299,561,6,0.0,1.843534784976269e-12,0.0022416303707594,0.1313481280490896,447.13767024409026,311.8595319238957,5149,2957915136.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,1,10299,561,6,8,0.75,zip,10299,561,6,0.0,1.843534784976269e-12,0.0022416303707594,0.1313481280490896,450.66726225405,314.2911049788818,5149,2957915136.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,1,10299,561,6,8,0.9,zip,10299,561,6,0.0,1.843534784976269e-12,0.0022416303707594,0.1313481280490896,454.2577908120584,318.2189832001459,5149,2957915136.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,1,10299,561,6,16,0.0,zip,10299,561,6,0.0,0.0,0.0,0.0,1.0157954979222268,0.591431715991348,1,1148928.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,1,10299,561,6,16,0.25,zip,10299,561,6,0.3854060027276099,0.6079731060433041,0.3753426472102654,0.5611534893295631,4.091526360949501,2.369553480995819,17,19531776.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,1,10299,561,6,16,0.5,zip,10299,561,6,0.0,1.843534784976269e-12,0.0022944106237321,0.13513320255419,879.553508719895,621.9455611910671,5149,5915830272.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,1,10299,561,6,16,0.75,zip,10299,561,6,0.0,1.843534784976269e-12,0.0022944106237321,0.13513320255419,901.5383735690266,626.3000215820502,5149,5915830272.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,1,10299,561,6,16,0.9,zip,10299,561,6,0.0,1.843534784976269e-12,0.0022944106237321,0.13513320255419,901.7158545700368,629.1308456780389,5149,5915830272.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,2,10299,561,6,1,0.0,zip,10299,561,6,0.0,0.0,0.0,0.0,0.0655043919105082,0.0425035709049552,1,71808.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,2,10299,561,6,1,0.25,zip,10299,561,6,0.3155504918593371,0.4918744248104554,0.3129365466611554,0.4659560812890373,1.1537288859999535,0.4759405959994183,67,4811136.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,2,10299,561,6,1,0.5,zip,10299,561,6,0.0,1.843534784976269e-12,0.0025586892483047,0.1391717527053851,64.23329385486431,40.016216669930145,5149,369739392.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,2,10299,561,6,1,0.75,zip,10299,561,6,0.0,1.843534784976269e-12,0.0025586892483047,0.1391717527053851,69.8575663450174,46.333160700974986,5149,369739392.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,2,10299,561,6,1,0.9,zip,10299,561,6,0.0,1.843534784976269e-12,0.0025586892483047,0.1391717527053851,65.12025451799855,39.71742096496746,5149,369739392.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,2,10299,561,6,4,0.0,zip,10299,561,6,0.0,0.0,0.0,0.0,0.2442180349025875,0.1594999539665877,1,287232.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,2,10299,561,6,4,0.25,zip,10299,561,6,0.4068790629832557,0.6211397046620349,0.3475064246760669,0.5367771300431414,0.5697370499838144,0.3418914179783314,7,2010624.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,2,10299,561,6,4,0.5,zip,10299,561,6,0.0,1.843534784976269e-12,0.0024859961488138,0.1388787035214969,220.436688514892,154.75299645704217,5149,1478957568.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,2,10299,561,6,4,0.75,zip,10299,561,6,0.0,1.843534784976269e-12,0.0024859961488138,0.1388787035214969,223.40883370700067,158.2161188810005,5149,1478957568.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,2,10299,561,6,4,0.9,zip,10299,561,6,0.0,1.843534784976269e-12,0.0024859961488138,0.1388787035214969,281.14589460683055,182.18924127100036,5149,1478957568.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,2,10299,561,6,8,0.0,zip,10299,561,6,0.0,0.0,0.0,0.0,0.4951745080761611,0.3126342869363725,1,574464.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,2,10299,561,6,8,0.25,zip,10299,561,6,0.3681673749025627,0.5780266899347375,0.3596853660170291,0.5497673090748426,1.7061288398690522,0.9049276469741016,12,6893568.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,2,10299,561,6,8,0.5,zip,10299,561,6,0.0,1.843534784976269e-12,0.0023944277474264,0.1382623088076732,451.3197856519837,317.10853535914794,5149,2957915136.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,2,10299,561,6,8,0.75,zip,10299,561,6,0.0,1.843534784976269e-12,0.0023944277474264,0.1382623088076732,446.0371474379208,309.26886551012285,5149,2957915136.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,2,10299,561,6,8,0.9,zip,10299,561,6,0.0,1.843534784976269e-12,0.0023944277474264,0.1382623088076732,450.7159136098344,313.195182017982,5149,2957915136.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,2,10299,561,6,16,0.0,zip,10299,561,6,0.0,0.0,0.0,0.0,0.984201999148354,0.6246100449934602,1,1148928.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,2,10299,561,6,16,0.25,zip,10299,561,6,0.4001461247901073,0.599446833313736,0.3936871471139643,0.5577756993004366,3.9740795439574863,2.1437912539113313,15,17233920.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,2,10299,561,6,16,0.5,zip,10299,561,6,0.0,1.843534784976269e-12,0.0023261931518402,0.1363612651006026,896.7258617989719,628.7019648898859,5149,5915830272.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,2,10299,561,6,16,0.75,zip,10299,561,6,0.0,1.843534784976269e-12,0.0023261931518402,0.1363612651006026,898.6989068570547,626.6951559409499,5149,5915830272.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,2,10299,561,6,16,0.9,zip,10299,561,6,0.0,1.843534784976269e-12,0.0023261931518402,0.1363612651006026,896.5967398521025,627.36869470682,5149,5915830272.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,3,10299,561,6,1,0.0,zip,10299,561,6,0.0,0.0,0.0,0.0,0.0714674189221113,0.0417157779447734,1,71808.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,3,10299,561,6,1,0.25,zip,10299,561,6,0.3045264524816454,0.4829436966268278,0.2862343103682243,0.4421870495983188,1.1914256389718505,0.4931985759176314,69,4954752.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,3,10299,561,6,1,0.5,zip,10299,561,6,0.0,1.843534784976269e-12,0.0025615945517819,0.1366609861550475,65.50831280183047,40.38602927792817,5149,369739392.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,3,10299,561,6,1,0.75,zip,10299,561,6,0.0,1.843534784976269e-12,0.0025615945517819,0.1366609861550475,65.11188703216612,40.15289227408357,5149,369739392.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,3,10299,561,6,1,0.9,zip,10299,561,6,0.0,1.843534784976269e-12,0.0025615945517819,0.1366609861550475,62.67848191782832,39.11717223096639,5149,369739392.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,3,10299,561,6,4,0.0,zip,10299,561,6,0.0,0.0,0.0,0.0,0.2451778519898653,0.1540962848812341,1,287232.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,3,10299,561,6,4,0.25,zip,10299,561,6,0.3683835394638992,0.5687415994796109,0.355701692066775,0.5487529974316332,0.6051778479995846,0.3449614349992771,8,2297856.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,3,10299,561,6,4,0.5,zip,10299,561,6,0.0,1.843534784976269e-12,0.0026445643742065,0.1442684383607386,222.0744157901499,157.68193619512022,5149,1478957568.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,3,10299,561,6,4,0.75,zip,10299,561,6,0.0,1.843534784976269e-12,0.0026445643742065,0.1442684383607386,222.02414467092603,156.17831288697198,5149,1478957568.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,3,10299,561,6,4,0.9,zip,10299,561,6,0.0,1.843534784976269e-12,0.0026445643742065,0.1442684383607386,221.59728323994204,156.31461974000558,5149,1478957568.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,3,10299,561,6,8,0.0,zip,10299,561,6,0.0,0.0,0.0,0.0,0.5013380968011916,0.317114571807906,1,574464.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,3,10299,561,6,8,0.25,zip,10299,561,6,0.3667950132548667,0.5783040453829222,0.3593592489432759,0.5432620664412898,1.745639615925029,0.967237882083282,13,7468032.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,3,10299,561,6,8,0.5,zip,10299,561,6,0.0,1.843534784976269e-12,0.0023397001863682,0.1361082712065667,450.6164071729872,311.7574557180051,5149,2957915136.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,3,10299,561,6,8,0.75,zip,10299,561,6,0.0,1.843534784976269e-12,0.0023397001863682,0.1361082712065667,449.203266358003,312.85065472405404,5149,2957915136.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,3,10299,561,6,8,0.9,zip,10299,561,6,0.0,1.843534784976269e-12,0.0023397001863682,0.1361082712065667,550.3994841130916,404.7087175499182,5149,2957915136.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,3,10299,561,6,16,0.0,zip,10299,561,6,0.0,0.0,0.0,0.0,1.0137604079209268,0.6101975520141423,1,1148928.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,3,10299,561,6,16,0.25,zip,10299,561,6,0.3792107733790529,0.609206027226444,0.3724118129763419,0.5693676209055645,3.9299093978479505,2.1242360221222043,15,17233920.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,3,10299,561,6,16,0.5,zip,10299,561,6,0.0,1.843534784976269e-12,0.002343987760207,0.1358010744353745,896.9023405581247,601.742829214083,5149,5915830272.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,3,10299,561,6,16,0.75,zip,10299,561,6,0.0,1.843534784976269e-12,0.002343987760207,0.1358010744353745,876.3001930289902,611.5608653489035,5149,5915830272.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,3,10299,561,6,16,0.9,zip,10299,561,6,0.0,1.843534784976269e-12,0.002343987760207,0.1358010744353745,973.7224844789598,672.7904506400228,5149,5915830272.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,4,10299,561,6,1,0.0,zip,10299,561,6,0.0,0.0,0.0,0.0,0.0591871629003435,0.0353218149393796,1,71808.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,4,10299,561,6,1,0.25,zip,10299,561,6,0.3043253799500661,0.4872657208212409,0.2800390644346043,0.4334424719739612,1.2049647669773549,0.4962975510861724,71,5098368.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,4,10299,561,6,1,0.5,zip,10299,561,6,0.0,1.843534784976269e-12,0.0026571133555881,0.1405872095427318,65.4150491959881,40.557522454997525,5149,369739392.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,4,10299,561,6,1,0.75,zip,10299,561,6,0.0,1.843534784976269e-12,0.0026571133555881,0.1405872095427318,64.86255621199962,39.755827617998875,5149,369739392.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,4,10299,561,6,1,0.9,zip,10299,561,6,0.0,1.843534784976269e-12,0.0026571133555881,0.1405872095427318,65.13289476116188,40.65917377988808,5149,369739392.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,4,10299,561,6,4,0.0,zip,10299,561,6,0.0,0.0,0.0,0.0,0.2486391880083829,0.1626689529512077,1,287232.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,4,10299,561,6,4,0.25,zip,10299,561,6,0.3968172594415398,0.6086660475026672,0.358998431083086,0.5555556141290354,0.5480471951887012,0.32073501101695,7,2010624.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,4,10299,561,6,4,0.5,zip,10299,561,6,0.0,1.843534784976269e-12,0.002759035262686,0.1472830382933464,222.6723695981782,156.40052261389792,5149,1478957568.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,4,10299,561,6,4,0.75,zip,10299,561,6,0.0,1.843534784976269e-12,0.002759035262686,0.1472830382933464,221.1291651558131,154.13990283291787,5149,1478957568.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,4,10299,561,6,4,0.9,zip,10299,561,6,0.0,1.843534784976269e-12,0.002759035262686,0.1472830382933464,223.1270796689205,156.41154720797203,5149,1478957568.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,4,10299,561,6,8,0.0,zip,10299,561,6,0.0,0.0,0.0,0.0,0.4477112931199372,0.2947208029218018,1,574464.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,4,10299,561,6,8,0.25,zip,10299,561,6,0.3863317381197495,0.6058323418777327,0.3740710228071267,0.567300854916191,1.678764089010656,0.900468735024333,12,6893568.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,4,10299,561,6,8,0.5,zip,10299,561,6,0.0,1.843534784976269e-12,0.0024542588565763,0.1412139302899955,450.58203977090307,310.3882017501164,5149,2957915136.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,4,10299,561,6,8,0.75,zip,10299,561,6,0.0,1.843534784976269e-12,0.0024542588565763,0.1412139302899955,446.74683773703873,311.8461751139257,5149,2957915136.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,4,10299,561,6,8,0.9,zip,10299,561,6,0.0,1.843534784976269e-12,0.0024542588565763,0.1412139302899955,447.8774639070034,306.1106844388414,5149,2957915136.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,4,10299,561,6,16,0.0,zip,10299,561,6,0.0,0.0,0.0,0.0,1.0017487589993834,0.6254917420010315,1,1148928.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,4,10299,561,6,16,0.25,zip,10299,561,6,0.3689805502544033,0.5995378767937851,0.3616116450554895,0.562654605366278,4.075375034008175,2.2166893349494785,16,18382848.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,4,10299,561,6,16,0.5,zip,10299,561,6,0.0,1.843534784976269e-12,0.0025199485890022,0.1401274911756226,961.8585308860056,684.979541077977,5149,5915830272.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,4,10299,561,6,16,0.75,zip,10299,561,6,0.0,1.843534784976269e-12,0.0025199485890022,0.1401274911756226,892.3726610660087,628.6056440661196,5149,5915830272.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,ART1,4,10299,561,6,16,0.9,zip,10299,561,6,0.0,1.843534784976269e-12,0.0025199485890022,0.1401274911756226,883.6430496000685,621.1846858090721,5149,5915830272.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,BinaryFuzzyART,0,10299,561,6,1,0.0,zip,10299,561,6,0.0,0.0,0.0,0.0,0.0259658508002758,0.0178703009150922,1,1122.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,BinaryFuzzyART,0,10299,561,6,1,0.25,zip,10299,561,6,0.3794817748599084,0.5928081451119528,0.3259355440513721,0.5188589806239539,0.0270033520646393,0.023408317938447,8,1122.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,BinaryFuzzyART,0,10299,561,6,1,0.5,zip,10299,561,6,0.3057644333934508,0.4893502713984435,0.293109828581526,0.4481948078291101,0.0664958250708878,0.090305520221591,66,1122.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,BinaryFuzzyART,0,10299,561,6,1,0.75,zip,10299,561,6,0.0535210604409205,0.3726308358102005,0.0815314851790616,0.3747487432852087,0.4607172850519418,0.7412855939473957,584,1122.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,BinaryFuzzyART,0,10299,561,6,1,0.9,zip,10299,561,6,0.0026018289814756,0.1804484526738873,0.0072076362759865,0.2396413691299335,2.9153710149694234,6.546918607084081,2361,1122.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,BinaryFuzzyART,0,10299,561,6,4,0.0,zip,10299,561,6,0.0,0.0,0.0,0.0,0.0905673180241137,0.0787483770400285,1,3366.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,BinaryFuzzyART,0,10299,561,6,4,0.25,zip,10299,561,6,0.0,0.0,0.0,0.0,0.0784914591349661,0.0689070299267768,1,3366.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,BinaryFuzzyART,0,10299,561,6,4,0.5,zip,10299,561,6,0.3711812959284299,0.5816106655351796,0.3489669458966093,0.5538071893592578,0.0986450519412756,0.0948082120157778,7,3366.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,BinaryFuzzyART,0,10299,561,6,4,0.75,zip,10299,561,6,0.2716295776204143,0.5156421250287135,0.347861622516108,0.5041392579750994,0.7336857591290027,0.939973684027791,196,3366.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,BinaryFuzzyART,0,10299,561,6,4,0.9,zip,10299,561,6,0.0078954910131475,0.2829856210729149,0.0182278049726574,0.3150489057623821,5.256527056917548,8.99027460697107,1321,3366.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,BinaryFuzzyART,0,10299,561,6,8,0.0,zip,10299,561,6,0.0,0.0,0.0,0.0,0.1856698000337928,0.1694709889125079,1,4488.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,BinaryFuzzyART,0,10299,561,6,8,0.25,zip,10299,561,6,0.3322070956781178,0.5554172930439517,0.3313547424414474,0.5522469319155744,0.1568782110698521,0.1485896399244666,2,4488.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,BinaryFuzzyART,0,10299,561,6,8,0.5,zip,10299,561,6,0.3541273342236147,0.5828549070893387,0.3581144324125335,0.5496685337735382,0.2235538780223578,0.218530521960929,11,4488.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,BinaryFuzzyART,0,10299,561,6,8,0.75,zip,10299,561,6,0.1838131523689187,0.4812531392097701,0.2289562546406549,0.4689535854874652,2.1243498700205237,5.936217951821163,263,4488.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,BinaryFuzzyART,0,10299,561,6,8,0.9,zip,10299,561,6,0.006491507603646,0.2699088337859268,0.0186720885211523,0.3131491968785607,15.946761200204492,24.40259424201213,1479,4488.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,BinaryFuzzyART,0,10299,561,6,16,0.0,zip,10299,561,6,0.0,0.0,0.0,0.0,0.3070247720461339,0.2841280011925846,1,5610.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,BinaryFuzzyART,0,10299,561,6,16,0.25,zip,10299,561,6,0.3340234623300814,0.5609024270364745,0.3716779132154981,0.576514012943056,0.3231526890303939,0.3079943091142922,3,5610.0,binary,5149,5150,ok,,,
uci_har,UCI_HAR_ZIP,BinaryFuzzyART,0,10299,561,6,16,0.5,zip,10299,561,6,0.3700604153256718,0.6103484145905703,0.3542362391979324,0.553544338877785,0.4654860950540751,0.4723062620032578,13,5610.0,binary,5149,5150,ok,,,
